F7F2  B8                  A:EF X:00 Y:5D SR:E5 SP:F9 CYC:2799
F7F3  A9 F8               A:EF X:00 Y:5D SR:A5 SP:F9 CYC:2801
F7F5  60                  A:F8 X:00 Y:5D SR:A5 SP:F9 CYC:2803
D073  21 82               A:F8 X:00 Y:5D SR:A5 SP:FB CYC:2809
D075  20 F6 F7            A:58 X:00 Y:5D SR:25 SP:FB CYC:2815
F7F6  90 09               A:58 X:00 Y:5D SR:25 SP:F9 CYC:2821
F7F8  10 07               A:58 X:00 Y:5D SR:25 SP:F9 CYC:2823
F801  84 00               A:58 X:00 Y:5D SR:25 SP:F9 CYC:2827
F803  60                  A:58 X:00 Y:5D SR:25 SP:F9 CYC:2830
D078  C8                  A:58 X:00 Y:5D SR:25 SP:FB CYC:2836
D079  20 04 F8            A:58 X:00 Y:5E SR:25 SP:FB CYC:2838
F804  18                  A:58 X:00 Y:5E SR:25 SP:F9 CYC:2844
F805  24 01               A:58 X:00 Y:5E SR:24 SP:F9 CYC:2846
F807  A9 5F               A:58 X:00 Y:5E SR:E4 SP:F9 CYC:2849
F809  60                  A:5F X:00 Y:5E SR:64 SP:F9 CYC:2851
D07C  41 80               A:5F X:00 Y:5E SR:64 SP:FB CYC:2857
D07E  20 0A F8            A:5D X:00 Y:5E SR:64 SP:FB CYC:2863
F80A  B0 09               A:5D X:00 Y:5E SR:64 SP:F9 CYC:2869
F80C  10 07               A:5D X:00 Y:5E SR:64 SP:F9 CYC:2871
F815  84 00               A:5D X:00 Y:5E SR:64 SP:F9 CYC:2874
F817  60                  A:5D X:00 Y:5E SR:64 SP:F9 CYC:2877
D081  C8                  A:5D X:00 Y:5E SR:64 SP:FB CYC:2883
D082  A9 70               A:5D X:00 Y:5F SR:64 SP:FB CYC:2885
D084  8D 00 03            A:70 X:00 Y:5F SR:64 SP:FB CYC:2887
D087  20 18 F8            A:70 X:00 Y:5F SR:64 SP:FB CYC:2891
F818  38                  A:70 X:00 Y:5F SR:64 SP:F9 CYC:2897
F819  B8                  A:70 X:00 Y:5F SR:65 SP:F9 CYC:2899
F81A  A9 70               A:70 X:00 Y:5F SR:25 SP:F9 CYC:2901
F81C  60                  A:70 X:00 Y:5F SR:25 SP:F9 CYC:2903
D08A  41 82               A:70 X:00 Y:5F SR:25 SP:FB CYC:2909
D08C  20 1D F8            A:50 X:00 Y:5F SR:25 SP:FB CYC:2915
F81D  D0 07               A:50 X:00 Y:5F SR:25 SP:F9 CYC:2921
F826  84 00               A:50 X:00 Y:5F SR:25 SP:F9 CYC:2924
F828  60                  A:50 X:00 Y:5F SR:25 SP:F9 CYC:2927
D08F  C8                  A:50 X:00 Y:5F SR:25 SP:FB CYC:2933
D090  A9 69               A:50 X:00 Y:60 SR:25 SP:FB CYC:2935
D092  8D 00 02            A:69 X:00 Y:60 SR:25 SP:FB CYC:2937
D095  20 29 F8            A:69 X:00 Y:60 SR:25 SP:FB CYC:2941
F829  18                  A:69 X:00 Y:60 SR:25 SP:F9 CYC:2947
F82A  24 01               A:69 X:00 Y:60 SR:24 SP:F9 CYC:2949
F82C  A9 00               A:69 X:00 Y:60 SR:E4 SP:F9 CYC:2952
F82E  60                  A:00 X:00 Y:60 SR:66 SP:F9 CYC:2954
D098  61 80               A:00 X:00 Y:60 SR:66 SP:FB CYC:2960
D09A  20 2F F8            A:5F X:00 Y:60 SR:24 SP:FB CYC:2966
F82F  30 09               A:5F X:00 Y:60 SR:24 SP:F9 CYC:2972
F831  B0 07               A:5F X:00 Y:60 SR:24 SP:F9 CYC:2974
F833  C9 69               A:5F X:00 Y:60 SR:24 SP:F9 CYC:2976
F835  D0 03               A:5F X:00 Y:60 SR:A4 SP:F9 CYC:2978
F83A  84 00               A:5F X:00 Y:60 SR:A4 SP:F9 CYC:2981
F83C  60                  A:5F X:00 Y:60 SR:A4 SP:F9 CYC:2984
D09D  C8                  A:5F X:00 Y:60 SR:A4 SP:FB CYC:2990
D09E  20 3D F8            A:5F X:00 Y:61 SR:24 SP:FB CYC:2992
F83D  38                  A:5F X:00 Y:61 SR:24 SP:F9 CYC:2998
F83E  24 01               A:5F X:00 Y:61 SR:25 SP:F9 CYC:3000
F840  A9 00               A:5F X:00 Y:61 SR:E5 SP:F9 CYC:3003
F842  60                  A:00 X:00 Y:61 SR:67 SP:F9 CYC:3005
D0A1  61 80               A:00 X:00 Y:61 SR:67 SP:FB CYC:3011
D0A3  20 43 F8            A:61 X:00 Y:61 SR:24 SP:FB CYC:3017
F843  30 09               A:61 X:00 Y:61 SR:24 SP:F9 CYC:3023
F845  B0 07               A:61 X:00 Y:61 SR:24 SP:F9 CYC:3025
F847  C9 6A               A:61 X:00 Y:61 SR:24 SP:F9 CYC:3027
F849  D0 03               A:61 X:00 Y:61 SR:A4 SP:F9 CYC:3029
F84E  84 00               A:61 X:00 Y:61 SR:A4 SP:F9 CYC:3032
F850  60                  A:61 X:00 Y:61 SR:A4 SP:F9 CYC:3035
D0A6  C8                  A:61 X:00 Y:61 SR:A4 SP:FB CYC:3041
D0A7  A9 7F               A:61 X:00 Y:62 SR:24 SP:FB CYC:3043
D0A9  8D 00 02            A:7F X:00 Y:62 SR:24 SP:FB CYC:3045
D0AC  20 51 F8            A:7F X:00 Y:62 SR:24 SP:FB CYC:3049
F851  38                  A:7F X:00 Y:62 SR:24 SP:F9 CYC:3055
F852  B8                  A:7F X:00 Y:62 SR:25 SP:F9 CYC:3057
F853  A9 7F               A:7F X:00 Y:62 SR:25 SP:F9 CYC:3059
F855  60                  A:7F X:00 Y:62 SR:25 SP:F9 CYC:3061
D0AF  61 80               A:7F X:00 Y:62 SR:25 SP:FB CYC:3067
D0B1  20 56 F8            A:E1 X:00 Y:62 SR:E4 SP:FB CYC:3073
F856  10 09               A:E1 X:00 Y:62 SR:E4 SP:F9 CYC:3079
F858  B0 07               A:E1 X:00 Y:62 SR:E4 SP:F9 CYC:3081
F85A  C9 FF               A:E1 X:00 Y:62 SR:E4 SP:F9 CYC:3083
F85C  D0 03               A:E1 X:00 Y:62 SR:E4 SP:F9 CYC:3085
F861  84 00               A:E1 X:00 Y:62 SR:E4 SP:F9 CYC:3088
F863  60                  A:E1 X:00 Y:62 SR:E4 SP:F9 CYC:3091
D0B4  C8                  A:E1 X:00 Y:62 SR:E4 SP:FB CYC:3097
D0B5  A9 80               A:E1 X:00 Y:63 SR:64 SP:FB CYC:3099
D0B7  8D 00 02            A:80 X:00 Y:63 SR:E4 SP:FB CYC:3101
D0BA  20 64 F8            A:80 X:00 Y:63 SR:E4 SP:FB CYC:3105
F864  18                  A:80 X:00 Y:63 SR:E4 SP:F9 CYC:3111
F865  24 01               A:80 X:00 Y:63 SR:E4 SP:F9 CYC:3113
F867  A9 7F               A:80 X:00 Y:63 SR:E4 SP:F9 CYC:3116
F869  60                  A:7F X:00 Y:63 SR:64 SP:F9 CYC:3118
D0BD  61 80               A:7F X:00 Y:63 SR:64 SP:FB CYC:3124
D0BF  20 6A F8            A:E1 X:00 Y:63 SR:E4 SP:FB CYC:3130
F86A  10 09               A:E1 X:00 Y:63 SR:E4 SP:F9 CYC:3136
F86C  B0 07               A:E1 X:00 Y:63 SR:E4 SP:F9 CYC:3138
F86E  C9 FF               A:E1 X:00 Y:63 SR:E4 SP:F9 CYC:3140
F870  D0 03               A:E1 X:00 Y:63 SR:E4 SP:F9 CYC:3142
F875  84 00               A:E1 X:00 Y:63 SR:E4 SP:F9 CYC:3145
F877  60                  A:E1 X:00 Y:63 SR:E4 SP:F9 CYC:3148
D0C2  C8                  A:E1 X:00 Y:63 SR:E4 SP:FB CYC:3154
D0C3  20 78 F8            A:E1 X:00 Y:64 SR:64 SP:FB CYC:3156
F878  38                  A:E1 X:00 Y:64 SR:64 SP:F9 CYC:3162
F879  B8                  A:E1 X:00 Y:64 SR:65 SP:F9 CYC:3164
F87A  A9 7F               A:E1 X:00 Y:64 SR:25 SP:F9 CYC:3166
F87C  60                  A:7F X:00 Y:64 SR:25 SP:F9 CYC:3168
D0C6  61 80               A:7F X:00 Y:64 SR:25 SP:FB CYC:3174
D0C8  20 7D F8            A:E3 X:00 Y:64 SR:E4 SP:FB CYC:3180
F87D  D0 07               A:E3 X:00 Y:64 SR:E4 SP:F9 CYC:3186
F886  84 00               A:E3 X:00 Y:64 SR:E4 SP:F9 CYC:3189
F888  60                  A:E3 X:00 Y:64 SR:E4 SP:F9 CYC:3192
D0CB  C8                  A:E3 X:00 Y:64 SR:E4 SP:FB CYC:3198
D0CC  A9 40               A:E3 X:00 Y:65 SR:64 SP:FB CYC:3200
D0CE  8D 00 02            A:40 X:00 Y:65 SR:64 SP:FB CYC:3202
D0D1  20 89 F8            A:40 X:00 Y:65 SR:64 SP:FB CYC:3206
F889  24 01               A:40 X:00 Y:65 SR:64 SP:F9 CYC:3212
F88B  A9 40               A:40 X:00 Y:65 SR:E4 SP:F9 CYC:3215
F88D  60                  A:40 X:00 Y:65 SR:64 SP:F9 CYC:3217
D0D4  C1 80               A:40 X:00 Y:65 SR:64 SP:FB CYC:3223
D0D6  20 8E F8            A:40 X:00 Y:65 SR:E4 SP:FB CYC:3229
F88E  30 07               A:40 X:00 Y:65 SR:E4 SP:F9 CYC:3235
F897  84 00               A:40 X:00 Y:65 SR:E4 SP:F9 CYC:3238
F899  60                  A:40 X:00 Y:65 SR:E4 SP:F9 CYC:3241
D0D9  C8                  A:40 X:00 Y:65 SR:E4 SP:FB CYC:3247
D0DA  48                  A:40 X:00 Y:66 SR:64 SP:FB CYC:3249
D0DB  A9 3F               A:40 X:00 Y:66 SR:64 SP:FA CYC:3252
D0DD  8D 00 02            A:3F X:00 Y:66 SR:64 SP:FA CYC:3254
D0E0  68                  A:3F X:00 Y:66 SR:64 SP:FA CYC:3258
D0E1  20 9A F8            A:40 X:00 Y:66 SR:64 SP:FB CYC:3262
F89A  B8                  A:40 X:00 Y:66 SR:64 SP:F9 CYC:3268
F89B  60                  A:40 X:00 Y:66 SR:24 SP:F9 CYC:3270
D0E4  C1 80               A:40 X:00 Y:66 SR:24 SP:FB CYC:3276
D0E6  20 9C F8            A:40 X:00 Y:66 SR:A4 SP:FB CYC:3282
F89C  F0 07               A:40 X:00 Y:66 SR:A4 SP:F9 CYC:3288
F89E  30 05               A:40 X:00 Y:66 SR:A4 SP:F9 CYC:3290
F8A5  84 00               A:40 X:00 Y:66 SR:A4 SP:F9 CYC:3293
F8A7  60                  A:40 X:00 Y:66 SR:A4 SP:F9 CYC:3296
D0E9  C8                  A:40 X:00 Y:66 SR:A4 SP:FB CYC:3302
D0EA  48                  A:40 X:00 Y:67 SR:24 SP:FB CYC:3304
D0EB  A9 41               A:40 X:00 Y:67 SR:24 SP:FA CYC:3307
D0ED  8D 00 02            A:41 X:00 Y:67 SR:24 SP:FA CYC:3309
D0F0  68                  A:41 X:00 Y:67 SR:24 SP:FA CYC:3313
D0F1  C1 80               A:40 X:00 Y:67 SR:24 SP:FB CYC:3317
D0F3  20 A8 F8            A:40 X:00 Y:67 SR:A4 SP:FB CYC:3323
F8A8  F0 05               A:40 X:00 Y:67 SR:A4 SP:F9 CYC:3329
F8AA  10 03               A:40 X:00 Y:67 SR:A4 SP:F9 CYC:3331
F8AC  10 01               A:40 X:00 Y:67 SR:A4 SP:F9 CYC:3333
F8AE  60                  A:40 X:00 Y:67 SR:A4 SP:F9 CYC:3335
D0F6  C8                  A:40 X:00 Y:67 SR:A4 SP:FB CYC:3341
D0F7  48                  A:40 X:00 Y:68 SR:24 SP:FB CYC:3343
D0F8  A9 00               A:40 X:00 Y:68 SR:24 SP:FA CYC:3346
D0FA  8D 00 02            A:00 X:00 Y:68 SR:26 SP:FA CYC:3348
D0FD  68                  A:00 X:00 Y:68 SR:26 SP:FA CYC:3352
D0FE  20 B2 F8            A:40 X:00 Y:68 SR:24 SP:FB CYC:3356
F8B2  A9 80               A:40 X:00 Y:68 SR:24 SP:F9 CYC:3362
F8B4  60                  A:80 X:00 Y:68 SR:A4 SP:F9 CYC:3364
D101  C1 80               A:80 X:00 Y:68 SR:A4 SP:FB CYC:3370
D103  20 B5 F8            A:80 X:00 Y:68 SR:25 SP:FB CYC:3376
F8B5  F0 05               A:80 X:00 Y:68 SR:25 SP:F9 CYC:3382
F8B7  10 03               A:80 X:00 Y:68 SR:25 SP:F9 CYC:3384
F8BC  84 00               A:80 X:00 Y:68 SR:25 SP:F9 CYC:3387
F8BE  60                  A:80 X:00 Y:68 SR:25 SP:F9 CYC:3390
D106  C8                  A:80 X:00 Y:68 SR:25 SP:FB CYC:3396
D107  48                  A:80 X:00 Y:69 SR:25 SP:FB CYC:3398
D108  A9 80               A:80 X:00 Y:69 SR:25 SP:FA CYC:3401
D10A  8D 00 02            A:80 X:00 Y:69 SR:A5 SP:FA CYC:3403
D10D  68                  A:80 X:00 Y:69 SR:A5 SP:FA CYC:3407
D10E  C1 80               A:80 X:00 Y:69 SR:A5 SP:FB CYC:3411
D110  20 BF F8            A:80 X:00 Y:69 SR:25 SP:FB CYC:3417
F8BF  D0 05               A:80 X:00 Y:69 SR:25 SP:F9 CYC:3423
F8C6  84 00               A:80 X:00 Y:69 SR:25 SP:F9 CYC:3426
F8C8  60                  A:80 X:00 Y:69 SR:25 SP:F9 CYC:3429
D113  C8                  A:80 X:00 Y:69 SR:25 SP:FB CYC:3435
D114  48                  A:80 X:00 Y:6A SR:25 SP:FB CYC:3437
D115  A9 81               A:80 X:00 Y:6A SR:25 SP:FA CYC:3440
D117  8D 00 02            A:81 X:00 Y:6A SR:A5 SP:FA CYC:3442
D11A  68                  A:81 X:00 Y:6A SR:A5 SP:FA CYC:3446
D11B  C1 80               A:80 X:00 Y:6A SR:A5 SP:FB CYC:3450
D11D  20 C9 F8            A:80 X:00 Y:6A SR:25 SP:FB CYC:3456
F8C9  B0 05               A:80 X:00 Y:6A SR:25 SP:F9 CYC:3462
F8D0  84 00               A:80 X:00 Y:6A SR:25 SP:F9 CYC:3465
F8D2  60                  A:80 X:00 Y:6A SR:25 SP:F9 CYC:3468
D120  C8                  A:80 X:00 Y:6A SR:25 SP:FB CYC:3474
D121  48                  A:80 X:00 Y:6B SR:25 SP:FB CYC:3476
D122  A9 7F               A:80 X:00 Y:6B SR:25 SP:FA CYC:3479
D124  8D 00 02            A:7F X:00 Y:6B SR:25 SP:FA CYC:3481
D127  68                  A:7F X:00 Y:6B SR:25 SP:FA CYC:3485
D128  C1 80               A:80 X:00 Y:6B SR:A5 SP:FB CYC:3489
D12A  20 D3 F8            A:80 X:00 Y:6B SR:25 SP:FB CYC:3495
F8D3  90 05               A:80 X:00 Y:6B SR:25 SP:F9 CYC:3501
F8D5  F0 03               A:80 X:00 Y:6B SR:25 SP:F9 CYC:3503
F8D7  30 01               A:80 X:00 Y:6B SR:25 SP:F9 CYC:3505
F8D9  60                  A:80 X:00 Y:6B SR:25 SP:F9 CYC:3507
D12D  C8                  A:80 X:00 Y:6B SR:25 SP:FB CYC:3513
D12E  A9 40               A:80 X:00 Y:6C SR:25 SP:FB CYC:3515
D130  8D 00 02            A:40 X:00 Y:6C SR:25 SP:FB CYC:3517
D133  20 31 F9            A:40 X:00 Y:6C SR:25 SP:FB CYC:3521
F931  24 01               A:40 X:00 Y:6C SR:25 SP:F9 CYC:3527
F933  A9 40               A:40 X:00 Y:6C SR:E5 SP:F9 CYC:3530
F935  38                  A:40 X:00 Y:6C SR:65 SP:F9 CYC:3532
F936  60                  A:40 X:00 Y:6C SR:65 SP:F9 CYC:3534
D136  E1 80               A:40 X:00 Y:6C SR:65 SP:FB CYC:3540
D138  20 37 F9            A:D6 X:00 Y:6C SR:A4 SP:FB CYC:3546
F937  30 0B               A:D6 X:00 Y:6C SR:A4 SP:F9 CYC:3552
F944  84 00               A:D6 X:00 Y:6C SR:A4 SP:F9 CYC:3555
F946  60                  A:D6 X:00 Y:6C SR:A4 SP:F9 CYC:3558
D13B  C8                  A:D6 X:00 Y:6C SR:A4 SP:FB CYC:3564
D13C  A9 3F               A:D6 X:00 Y:6D SR:24 SP:FB CYC:3566
D13E  8D 00 02            A:3F X:00 Y:6D SR:24 SP:FB CYC:3568
D141  20 47 F9            A:3F X:00 Y:6D SR:24 SP:FB CYC:3572
F947  B8                  A:3F X:00 Y:6D SR:24 SP:F9 CYC:3578
F948  38                  A:3F X:00 Y:6D SR:24 SP:F9 CYC:3580
F949  A9 40               A:3F X:00 Y:6D SR:25 SP:F9 CYC:3582
F94B  60                  A:40 X:00 Y:6D SR:25 SP:F9 CYC:3584
D144  E1 80               A:40 X:00 Y:6D SR:25 SP:FB CYC:3590
D146  20 4C F9            A:D4 X:00 Y:6D SR:A4 SP:FB CYC:3596
F94C  F0 0B               A:D4 X:00 Y:6D SR:A4 SP:F9 CYC:3602
F94E  30 09               A:D4 X:00 Y:6D SR:A4 SP:F9 CYC:3604
F959  84 00               A:D4 X:00 Y:6D SR:A4 SP:F9 CYC:3607
F95B  60                  A:D4 X:00 Y:6D SR:A4 SP:F9 CYC:3610
D149  C8                  A:D4 X:00 Y:6D SR:A4 SP:FB CYC:3616
D14A  A9 41               A:D4 X:00 Y:6E SR:24 SP:FB CYC:3618
D14C  8D 00 02            A:41 X:00 Y:6E SR:24 SP:FB CYC:3620
D14F  20 5C F9            A:41 X:00 Y:6E SR:24 SP:FB CYC:3624
F95C  A9 40               A:41 X:00 Y:6E SR:24 SP:F9 CYC:3630
F95E  38                  A:40 X:00 Y:6E SR:24 SP:F9 CYC:3632
F95F  24 01               A:40 X:00 Y:6E SR:25 SP:F9 CYC:3634
F961  60                  A:40 X:00 Y:6E SR:E5 SP:F9 CYC:3637
D152  E1 80               A:40 X:00 Y:6E SR:E5 SP:FB CYC:3643
D154  20 62 F9            A:D3 X:00 Y:6E SR:A4 SP:FB CYC:3649
F962  B0 0B               A:D3 X:00 Y:6E SR:A4 SP:F9 CYC:3655
F964  F0 09               A:D3 X:00 Y:6E SR:A4 SP:F9 CYC:3657
F966  10 07               A:D3 X:00 Y:6E SR:A4 SP:F9 CYC:3659
F968  70 05               A:D3 X:00 Y:6E SR:A4 SP:F9 CYC:3661
F96A  C9 FF               A:D3 X:00 Y:6E SR:A4 SP:F9 CYC:3663
F96C  D0 01               A:D3 X:00 Y:6E SR:A4 SP:F9 CYC:3665
F96F  84 00               A:D3 X:00 Y:6E SR:A4 SP:F9 CYC:3668
F971  60                  A:D3 X:00 Y:6E SR:A4 SP:F9 CYC:3671
D157  C8                  A:D3 X:00 Y:6E SR:A4 SP:FB CYC:3677
D158  A9 00               A:D3 X:00 Y:6F SR:24 SP:FB CYC:3679
D15A  8D 00 02            A:00 X:00 Y:6F SR:26 SP:FB CYC:3681
D15D  20 72 F9            A:00 X:00 Y:6F SR:26 SP:FB CYC:3685
F972  18                  A:00 X:00 Y:6F SR:26 SP:F9 CYC:3691
F973  A9 80               A:00 X:00 Y:6F SR:26 SP:F9 CYC:3693
F975  60                  A:80 X:00 Y:6F SR:A4 SP:F9 CYC:3695
D160  E1 80               A:80 X:00 Y:6F SR:A4 SP:FB CYC:3701
D162  20 76 F9            A:11 X:00 Y:6F SR:65 SP:FB CYC:3707
F976  90 05               A:11 X:00 Y:6F SR:65 SP:F9 CYC:3713
F978  C9 7F               A:11 X:00 Y:6F SR:65 SP:F9 CYC:3715
F97A  D0 01               A:11 X:00 Y:6F SR:E4 SP:F9 CYC:3717
F97D  84 00               A:11 X:00 Y:6F SR:E4 SP:F9 CYC:3720
F97F  60                  A:11 X:00 Y:6F SR:E4 SP:F9 CYC:3723
D165  C8                  A:11 X:00 Y:6F SR:E4 SP:FB CYC:3729
D166  A9 7F               A:11 X:00 Y:70 SR:64 SP:FB CYC:3731
D168  8D 00 02            A:7F X:00 Y:70 SR:64 SP:FB CYC:3733
D16B  20 80 F9            A:7F X:00 Y:70 SR:64 SP:FB CYC:3737
F980  38                  A:7F X:00 Y:70 SR:64 SP:F9 CYC:3743
F981  A9 81               A:7F X:00 Y:70 SR:65 SP:F9 CYC:3745
F983  60                  A:81 X:00 Y:70 SR:E5 SP:F9 CYC:3747
D16E  E1 80               A:81 X:00 Y:70 SR:E5 SP:FB CYC:3753
D170  20 84 F9            A:12 X:00 Y:70 SR:65 SP:FB CYC:3759
F984  50 07               A:12 X:00 Y:70 SR:65 SP:F9 CYC:3765
F986  90 05               A:12 X:00 Y:70 SR:65 SP:F9 CYC:3767
F988  C9 02               A:12 X:00 Y:70 SR:65 SP:F9 CYC:3769
F98A  D0 01               A:12 X:00 Y:70 SR:65 SP:F9 CYC:3771
F98D  84 00               A:12 X:00 Y:70 SR:65 SP:F9 CYC:3774
F98F  60                  A:12 X:00 Y:70 SR:65 SP:F9 CYC:3777
D173  60                  A:12 X:00 Y:70 SR:65 SP:FB CYC:3783
C612  20 74 D1            A:12 X:00 Y:70 SR:65 SP:FD CYC:3789
D174  A9 55               A:12 X:00 Y:70 SR:65 SP:FB CYC:3795
D176  85 78               A:55 X:00 Y:70 SR:65 SP:FB CYC:3797
D178  A9 FF               A:55 X:00 Y:70 SR:65 SP:FB CYC:3800
D17A  85 01               A:FF X:00 Y:70 SR:E5 SP:FB CYC:3802
D17C  24 01               A:FF X:00 Y:70 SR:E5 SP:FB CYC:3805
D17E  A0 11               A:FF X:00 Y:70 SR:E5 SP:FB CYC:3808
D180  A2 23               A:FF X:00 Y:11 SR:65 SP:FB CYC:3810
D182  A9 00               A:FF X:23 Y:11 SR:65 SP:FB CYC:3812
D184  A5 78               A:00 X:23 Y:11 SR:67 SP:FB CYC:3814
D186  F0 10               A:55 X:23 Y:11 SR:65 SP:FB CYC:3817
D188  30 0E               A:55 X:23 Y:11 SR:65 SP:FB CYC:3819
D18A  C9 55               A:55 X:23 Y:11 SR:65 SP:FB CYC:3821
D18C  D0 0A               A:55 X:23 Y:11 SR:67 SP:FB CYC:3823
D18E  C0 11               A:55 X:23 Y:11 SR:67 SP:FB CYC:3825
D190  D0 06               A:55 X:23 Y:11 SR:67 SP:FB CYC:3827
D192  E0 23               A:55 X:23 Y:11 SR:67 SP:FB CYC:3829
D194  50 02               A:55 X:23 Y:11 SR:67 SP:FB CYC:3831
D196  F0 04               A:55 X:23 Y:11 SR:67 SP:FB CYC:3833
D19C  A9 46               A:55 X:23 Y:11 SR:67 SP:FB CYC:3836
D19E  24 01               A:46 X:23 Y:11 SR:65 SP:FB CYC:3838
D1A0  85 78               A:46 X:23 Y:11 SR:E5 SP:FB CYC:3841
D1A2  F0 0A               A:46 X:23 Y:11 SR:E5 SP:FB CYC:3844
D1A4  10 08               A:46 X:23 Y:11 SR:E5 SP:FB CYC:3846
D1A6  50 06               A:46 X:23 Y:11 SR:E5 SP:FB CYC:3848
D1A8  A5 78               A:46 X:23 Y:11 SR:E5 SP:FB CYC:3850
D1AA  C9 46               A:46 X:23 Y:11 SR:65 SP:FB CYC:3853
D1AC  F0 04               A:46 X:23 Y:11 SR:67 SP:FB CYC:3855
D1B2  A9 55               A:46 X:23 Y:11 SR:67 SP:FB CYC:3858
D1B4  85 78               A:55 X:23 Y:11 SR:65 SP:FB CYC:3860
D1B6  24 01               A:55 X:23 Y:11 SR:65 SP:FB CYC:3863
D1B8  A9 11               A:55 X:23 Y:11 SR:E5 SP:FB CYC:3866
D1BA  A2 23               A:11 X:23 Y:11 SR:65 SP:FB CYC:3868
D1BC  A0 00               A:11 X:23 Y:11 SR:65 SP:FB CYC:3870
D1BE  A4 78               A:11 X:23 Y:00 SR:67 SP:FB CYC:3872
D1C0  F0 10               A:11 X:23 Y:55 SR:65 SP:FB CYC:3875
D1C2  30 0E               A:11 X:23 Y:55 SR:65 SP:FB CYC:3877
D1C4  C0 55               A:11 X:23 Y:55 SR:65 SP:FB CYC:3879
D1C6  D0 0A               A:11 X:23 Y:55 SR:67 SP:FB CYC:3881
D1C8  C9 11               A:11 X:23 Y:55 SR:67 SP:FB CYC:3883
D1CA  D0 06               A:11 X:23 Y:55 SR:67 SP:FB CYC:3885
D1CC  E0 23               A:11 X:23 Y:55 SR:67 SP:FB CYC:3887
D1CE  50 02               A:11 X:23 Y:55 SR:67 SP:FB CYC:3889
D1D0  F0 04               A:11 X:23 Y:55 SR:67 SP:FB CYC:3891
D1D6  A0 46               A:11 X:23 Y:55 SR:67 SP:FB CYC:3894
D1D8  24 01               A:11 X:23 Y:46 SR:65 SP:FB CYC:3896
D1DA  84 78               A:11 X:23 Y:46 SR:E5 SP:FB CYC:3899
D1DC  F0 0A               A:11 X:23 Y:46 SR:E5 SP:FB CYC:3902
D1DE  10 08               A:11 X:23 Y:46 SR:E5 SP:FB CYC:3904
D1E0  50 06               A:11 X:23 Y:46 SR:E5 SP:FB CYC:3906
D1E2  A4 78               A:11 X:23 Y:46 SR:E5 SP:FB CYC:3908
D1E4  C0 46               A:11 X:23 Y:46 SR:65 SP:FB CYC:3911
D1E6  F0 04               A:11 X:23 Y:46 SR:67 SP:FB CYC:3913
D1EC  24 01               A:11 X:23 Y:46 SR:67 SP:FB CYC:3916
D1EE  A9 55               A:11 X:23 Y:46 SR:E5 SP:FB CYC:3919
D1F0  85 78               A:55 X:23 Y:46 SR:65 SP:FB CYC:3921
D1F2  A0 11               A:55 X:23 Y:46 SR:65 SP:FB CYC:3924
D1F4  A9 23               A:55 X:23 Y:11 SR:65 SP:FB CYC:3926
D1F6  A2 00               A:23 X:23 Y:11 SR:65 SP:FB CYC:3928
D1F8  A6 78               A:23 X:00 Y:11 SR:67 SP:FB CYC:3930
D1FA  F0 10               A:23 X:55 Y:11 SR:65 SP:FB CYC:3933
D1FC  30 0E               A:23 X:55 Y:11 SR:65 SP:FB CYC:3935
D1FE  E0 55               A:23 X:55 Y:11 SR:65 SP:FB CYC:3937
D200  D0 0A               A:23 X:55 Y:11 SR:67 SP:FB CYC:3939
D202  C0 11               A:23 X:55 Y:11 SR:67 SP:FB CYC:3941
D204  D0 06               A:23 X:55 Y:11 SR:67 SP:FB CYC:3943
D206  C9 23               A:23 X:55 Y:11 SR:67 SP:FB CYC:3945
D208  50 02               A:23 X:55 Y:11 SR:67 SP:FB CYC:3947
D20A  F0 04               A:23 X:55 Y:11 SR:67 SP:FB CYC:3949
D210  A2 46               A:23 X:55 Y:11 SR:67 SP:FB CYC:3952
D212  24 01               A:23 X:46 Y:11 SR:65 SP:FB CYC:3954
D214  86 78               A:23 X:46 Y:11 SR:E5 SP:FB CYC:3957
D216  F0 0A               A:23 X:46 Y:11 SR:E5 SP:FB CYC:3960
D218  10 08               A:23 X:46 Y:11 SR:E5 SP:FB CYC:3962
D21A  50 06               A:23 X:46 Y:11 SR:E5 SP:FB CYC:3964
D21C  A6 78               A:23 X:46 Y:11 SR:E5 SP:FB CYC:3966
D21E  E0 46               A:23 X:46 Y:11 SR:65 SP:FB CYC:3969
D220  F0 04               A:23 X:46 Y:11 SR:67 SP:FB CYC:3971
D226  A9 C0               A:23 X:46 Y:11 SR:67 SP:FB CYC:3974
D228  85 78               A:C0 X:46 Y:11 SR:E5 SP:FB CYC:3976
D22A  A2 33               A:C0 X:46 Y:11 SR:E5 SP:FB CYC:3979
D22C  A0 88               A:C0 X:33 Y:11 SR:65 SP:FB CYC:3981
D22E  A9 05               A:C0 X:33 Y:88 SR:E5 SP:FB CYC:3983
D230  24 78               A:05 X:33 Y:88 SR:65 SP:FB CYC:3985
D232  10 10               A:05 X:33 Y:88 SR:E7 SP:FB CYC:3988
D234  50 0E               A:05 X:33 Y:88 SR:E7 SP:FB CYC:3990
D236  D0 0C               A:05 X:33 Y:88 SR:E7 SP:FB CYC:3992
D238  C9 05               A:05 X:33 Y:88 SR:E7 SP:FB CYC:3994
D23A  D0 08               A:05 X:33 Y:88 SR:67 SP:FB CYC:3996
